110_index,110_energy,125_index,125_energy,140_index,140_energy,155_index,155_energy,170_index,170_energy,185_index,185_energy,200_index,200_energy,215_index,215_energy,230_index,230_energy
lowest10_c2_a1_speciation0_speciation0_11_rank01_E129.58,0.359354000000,lowest10_c2_a1_speciation0_speciation0_66b_rank09_E163.89,0.381622000000,lowest10_c2_a1_speciation0_speciation0_133_rank01_E170.43,0.391776000000,lowest10_c2_a1_speciation0_speciation3_11_rank10_E167.35,0.380382000000,lowest10_c2_a1_speciation0_speciation3_66b_rank10_E201.16,0.369609000000,lowest10_c2_a1_speciation0_speciation3_133_rank02_E208.18,0.370820000000,lowest10_c2_a1_speciation3_speciation3_11_rank10_E202.67,0.397840000000,lowest10_c2_a1_speciation3_speciation3_66b_rank03_E236.77,0.459875000000,lowest10_c2_a1_speciation3_speciation3_133_rank09_E239.79,0.408332000000
lowest10_c2_a1_speciation0_speciation0_11_rank07_E130.07,0.360708000000,lowest10_c2_a1_speciation0_speciation0_66b_rank04_E163.71,0.382399000000,lowest10_c2_a1_speciation0_speciation0_133_rank10_E170.73,0.402290000000,lowest10_c2_a1_speciation0_speciation3_11_rank03_E166.55,0.380806000000,lowest10_c2_a1_speciation0_speciation3_66b_rank01_E200.36,0.370884000000,lowest10_c2_a1_speciation0_speciation3_133_rank09_E208.44,0.430382000000,lowest10_c2_a1_speciation3_speciation3_45_rank04_E217.27,0.410791000000,lowest10_c2_a1_speciation3_speciation3_66b_rank06_E237.29,0.480958000000,lowest10_c2_a1_speciation3_speciation3_133_rank10_E239.82,0.422743000000
lowest10_c2_a1_speciation0_speciation0_11_rank05_E130.03,0.361134000000,lowest10_c2_a1_speciation0_speciation0_66b_rank01_E163.59,0.385000000000,lowest10_c2_a1_speciation0_speciation0_133_rank05_E170.60,0.404539000000,lowest10_c2_a1_speciation0_speciation3_11_rank06_E166.88,0.383638000000,lowest10_c2_a1_speciation0_speciation3_66b_rank08_E200.95,0.373565000000,lowest10_c2_a1_speciation0_speciation3_133_rank03_E208.29,0.450694000000,lowest10_c2_a1_speciation3_speciation3_11_rank01_E201.92,0.412452000000,lowest10_c2_a1_speciation3_speciation3_66b_rank07_E237.32,0.490503000000,lowest10_c2_a1_speciation3_speciation3_133_rank08_E239.75,0.425861000000
